,balance_RK,balance_p_value,balance_rvalue,balance_stderr,decay_RC_cost,decay_RC_mean,decay_RC_median,decay_RC_std,decay_amnt,euler_RC_mean,euler_RC_median,euler_RC_min_cost,euler_RC_std,euler_RK_mean,euler_RK_median,euler_RK_min_cost,euler_RK_std,euler_cost,euler_cost_mean,euler_test_cost,filename
552,80.63418311499406,1.4794174164566188e-14,-0.8903669551878348,0.001028640866258016,61.673858458721334,138.55852326938992,133.61054144977058,28.179459974660062,15.0,171.72694530401483,168.4466577638487,179.75558400158477,47.98553529465119,137.00543224380564,135.56448718647147,119.2273485444635,25.489854984085547,46.11373170067359,29.82458062362801,,1731450a6f13981f8de3bc51d1c746fa4ebfb502.csv
1445,80.63418311499406,1.4794174164566188e-14,-0.8903669551878348,0.001028640866258016,61.673858458721334,138.55852326938992,133.61054144977058,28.179459974660062,15.0,171.72694530401483,168.4466577638487,179.75558400158477,47.98553529465119,137.00543224380564,135.56448718647147,119.2273485444635,25.489854984085547,46.11373170067359,29.82458062362801,,1731450a6f13981f8de3bc51d1c746fa4ebfb502.csv
189,73.454395379452,2.9211907405654624e-11,-0.8204721492681553,0.0014998447520209231,,,,,,136.51492409256983,127.2690514843871,127.2690514843871,60.63710347777388,97.25992126817255,104.15085039297594,99.0285438870438,38.30461080442862,38.53446566193606,35.8009798419845,,625e549d6c497a26be79a29e669427fbf4f80b41.csv
1446,95.63015388571057,1.0837593197196054e-12,-0.8499108470361832,0.0010250660039537297,,,,,,284.38349296276266,243.97933929563754,135.58987735817664,193.74475025962988,129.22508232609687,117.49719697534135,95.975275856614,49.249506988104116,11.149311113608086,11.271825598117278,,3a09a3f695bef5cbf925a8baa4be9882de035c0e.csv
674,63.14297044173913,4.32036697946159e-10,-0.8035791607123809,0.001902899767238452,51.69480547475102,119.2639802910117,121.10069767149406,21.336807565909098,22.0,113.09743968468129,110.16506916653093,98.47496886633816,19.130016522342068,72.48268486943088,72.69303461928578,67.99879645707512,9.694236666828903,7.256362625481972,11.140814885551318,,a8dc605d8094278b0bf2d5493c346b299719b3fc.csv
381,26.538842583255732,7.585799748674132e-11,-0.8107969786960624,0.004301053239823572,61.63024717206213,147.1144980371608,149.58360207561608,42.299551362288746,3.0,480.78678301806383,224.81120159325667,224.81120159325667,656.8092333283226,89.4408082609808,51.300280514075354,35.12163928624876,81.75443588564964,1.3037908430869443,20.047347982756484,,3c001c74c2da14c13862c54f088d6b94cba857fd.csv
481,122.51468106133395,3.043214312557948e-07,-0.6901998445565538,0.001336456800102098,,,,,,175.3031625995989,168.1977639997735,141.80956590180895,64.10342181547624,113.67924614920135,119.63057241093927,89.36275437801449,77.18034837706685,9.720202808586263,38.44283675370703,,b3bcd2c7bf9fb72af0baa977f828818edbcd7863.csv
1901,54.344610564348834,1.335885851802298e-13,-0.8760657744508293,0.0016429890376315483,26.617049835635985,92.27951285543786,92.54007374307211,13.36494085739986,11.0,93.15501570957497,90.76171174354371,77.90332056726992,14.542837996250205,71.60250649158948,70.65030113565417,68.8438637963435,5.515279617765177,8.792686009666381,3.6249918873667175,,59f697ff804a40df11fd4650b1d250cf56b0f09e.csv
1004,123.02244550348104,1.3826473726204315e-08,-0.7787446956137231,0.0011068535825003462,,,,,,508.31521942672896,335.99589887581504,236.88083939536352,456.07684696479987,189.81865490918352,138.46836072367716,113.86003797424549,106.2444334932643,17.653378231587187,11.738252896659748,,8b7054b93ec7303eef9bc36b43c70947701e7331.csv
2519,18.83134092301553,0.14939308796724862,-0.7439757482879752,0.02753658765157717,,,,,,176.23835047458618,159.28633039398198,118.73612551905917,76.83701925943971,147.82153362237239,146.43541732588952,116.38210983063615,43.278168900625694,7.733380538356569,14.235455809281964,,7d0cabc9d4b587d8be45dd2ce59d23a0eb9be489.csv
1406,83.69557369954703,1.8840724360027532e-14,-0.879153071952932,0.0010240045878300037,,,,,,178.3291197256178,170.9210238501284,219.47428073580286,66.74598527706505,91.33976781651646,88.11887707654152,130.0449974963555,29.41289512886738,0.6948210928253833,13.28923495400675,,c6ab514505cdfa55f2522ff2da7ade9de698f84d.csv
2123,51.60619853163396,0.0005983976679803246,-0.5251179224841215,0.005162796773316887,,,,,,377.9429783609159,207.56948156629312,156.28634699703704,402.47215448922475,132.72109909539634,77.60117412506,44.85284891134568,146.12042740712528,0.6970837363708687,7.655297461634767,,6bfa00296daefb3278391fb972096b9ad587f500.csv
80,57.355484123320046,1.5195696877693227e-07,-0.7212493669977994,0.0027162993813142845,,,,,,,,,,,,,,,,,7c3ca77bbec2fc07261ef940eeea425ee6c0a390.csv
1010,119.25213456874718,0.00037228836338337794,-0.5679797814980556,0.0021152721796605664,15.803689308459226,109.01719037031961,114.48162193108953,27.488123521378213,27.0,113.48354307289902,112.96891369855365,139.7127420313506,15.835311433366797,115.9837989912093,116.26465155382729,133.71120505438026,15.538371241365768,59.110572534623685,38.15013555343026,,0e34ac679c9fe2a31b715f129c310db32ccd86e9.csv
748,68.14020145824479,2.2209528994857306e-08,-0.7520058716564644,0.0020867577481297503,41.951169366761626,82.9930185184578,82.9930185184578,15.247351783580948,2.0,132.52528395719878,133.59435017001587,172.79468715298455,24.007531052041415,85.5188058819472,87.205403313299,96.45894988781258,10.22190753347475,50.75685265861115,12.135678050219495,,8d57f6d94158ff3d9d9fa2238637bbc1524c5aae.csv
1390,80.91577569355948,4.810819420857356e-06,-0.666998542729994,0.0023008130916409874,23.13040594816769,100.77630334333497,98.36415211572637,12.66604080545505,17.0,134.0007764953116,133.16692814155408,133.36103349617898,22.347944428601693,82.27105960428472,81.05404312361422,79.23420446421552,8.203661345034043,37.14917844371485,32.22705951923848,,e121622aab60d67e74cd8914ce20d40526dc919f.csv
1823,75.15595545256677,7.4181068146656e-09,-0.7807085936662771,0.0017750215213777284,29.957605719656502,99.80793955690156,100.48867936992296,24.692553787331608,11.0,94.99073253364324,95.49554200666,111.76375173584006,15.985670633105702,98.5069180295771,100.44902714973344,101.60120698424886,5.584144437671232,23.44605119249646,8.943024214245423,,6f007d99e68cffb6d8f7ba2a0739228d37470901.csv
1789,67.80672774089663,3.539600444596837e-16,-0.9063899409432928,0.0011006442306755718,,,,,,277.64212975988636,278.1289376927281,189.4198930902448,63.87101653728324,86.51016356554908,88.77906144010487,85.77921915774236,22.842063624841675,6.9935366488278286,18.323343724502,,2b2eee9f2fec538426880cd98601976ee7846d11.csv
1758,55.356853354044055,1.0329641864823817e-08,-0.7631339238527716,0.002481590568849891,,,,,,81.3924155388598,77.21126843415423,73.26372505856388,13.039718809435731,134.3566752508188,145.69354639217332,100.83785320394756,31.26507306756534,49.024338908245454,98.32522610049656,,44d3a654157e0d47bfc132ac9c076be9c97c7399.csv
763,83.10369514322572,5.513876044224049e-07,-0.7047060082804121,0.001991695215502407,77.96066590469297,83.10741069243086,88.24156267920242,17.36447068980547,8.0,147.238748247769,151.76642360882784,144.15727265366027,36.2854763837754,126.8603852092346,116.01978338487535,117.64940105538206,23.858848087086372,70.75385326824701,38.6259069329407,,b10306adcb5a539cc75bc68857b9859407663294.csv
2102,100.81322517903124,8.049776542468719e-09,-0.8451198108223303,0.0012075150379334814,,,,,,235.42337378918657,235.42337378918657,235.42337378918657,,70.60027354739331,70.60027354739331,70.60027354739331,,1.5363377547240926,17.164473767860045,,1adc8f9d8dcc3c818e2661285918a63a44bdf913.csv
2182,116.17694067977673,0.0009355567802454982,-0.5417655372966832,0.002360732291922811,71.07453766293493,172.47093440098809,176.32108118872281,28.392503054498317,10.0,204.7865640315056,195.04772712368606,210.94996910209184,29.951221517555073,121.11528318614157,118.7691416875049,116.76056191347051,13.79284939220467,7.6718189473655825,4.690504525055835,,800678a3e4231aeb9f668ea460b20dce60d279b8.csv
2532,47.24572337886222,0.06410693460681904,-0.7854544696660234,0.008339127454517259,28.00323014016048,77.09482597559669,77.09482597559669,,1.0,148.0491943282388,135.4132296384048,173.47094874720736,88.55066482340578,125.2826584019731,126.17409758162462,133.86512204659923,47.45344206146248,14.841641708712226,11.387347205573667,,bf450cbc9a4f53ddf0626e8a260ed0ae2b2a6f27.csv
1264,64.00034088650925,1.384356233488155e-06,-0.667387403380017,0.0027567495750797613,133.55662714604446,131.36276338781343,131.36276338781343,10.86553628751011,2.0,306.9765589635534,226.589522053206,571.2758181694938,198.957727485489,130.76947085401542,97.82546772070805,206.26658494385663,78.66631337638474,1.4721988859075643,6.239243788761663,,7f8fb3b8332cdefc43895f7a9676b58900c320dd.csv
1033,70.48733170134557,8.120529615187034e-08,-0.7317401668360628,0.002143677384322643,,,,,,105.89156843550336,105.89156843550336,105.89156843550336,,60.23893550505418,60.23893550505418,60.23893550505418,,91.91861961492329,16.62637832030456,,30835cf844bb2b18e7f367546782d1353e707695.csv
529,112.6179765591819,0.00022936779619684927,-0.5571654858391061,0.0021756815445593573,,,,,,152.36614812734507,136.48562968969256,210.59122397939163,52.131621241076466,181.18171464528595,178.30620966310127,188.882928219,6.740351727502339,4.375504859865342,21.49742429171019,,bf8bdbd22da517420c1ce7c780663467d57b4e28.csv
680,97.74388475142844,4.895491513305924e-06,-0.8101050270713684,0.0016556277631606625,1.7078405894615998,190.00024381802135,190.00024381802135,,1.0,262.8857183885865,255.58126030162515,190.80117294565582,52.80739747006701,103.36102784779742,102.0072302855495,84.22614882773989,14.291220211025689,2.1393027959594457,2.253801601978249,,45293417e175b21c8e19eee115b358df6c936a4d.csv
1646,113.25756823997445,2.4825612893031377e-06,-0.6615789468328125,0.0016025366263502881,129.0580319283252,148.19008387836874,144.66124225201438,34.37635491394844,4.0,221.0665293352296,188.50833936687627,555.8058268101457,122.26410383974257,103.41580619990081,100.10241059681664,149.29770783788982,18.717786110796986,11.84549520905813,6.973051040224232,,be301d302cca956b5d8819a4d0d96efee7da2341.csv
1319,85.88152634452211,2.2297053643203694e-11,-0.8344759756723414,0.001247329351123017,,,,,,267.55165342356514,230.50813810741877,383.93394799548736,147.87336350904184,113.4867056582405,107.90969683122626,139.0424423447906,25.845098996843003,9.848229063327137,8.603573176654432,,b66215e0655c79228248c9d5eda8ebf017a73d52.csv
551,73.26837521655413,2.8259543717658187e-08,-0.7483792502246647,0.001962279881054559,67.73035287996555,61.37346426430979,51.84239177187602,33.38751841124977,33.0,54.198736958368904,54.198736958368904,54.198736958368904,,67.37953918787655,67.37953918787655,67.37953918787655,,79.03608310267471,89.32095181544442,,cf9c87755944808d9d7de29427cef45c0f8d1f68.csv
2193,60.88769598076754,4.060667206506611e-07,-0.7037894597612699,0.0026893301489375834,,,,,,176.27111637926046,162.86508174451833,173.71758879867158,158.58750691206535,30.398341714245184,21.606054888394752,63.01788071968927,25.01161221690103,10.353496196938528,280.9432205546778,,2d305b20e13587da8b890ff7d2966f37b48127c8.csv
1458,82.71298283716702,3.276070509609968e-13,-0.869677200973203,0.0011131916742040413,1.7078459399416122,152.50030342460045,152.50030342460045,,1.0,201.38461871152322,184.40787577553036,166.3668420927791,57.51024958846683,90.71316263455854,87.07399232625514,76.39635418339374,15.025697785903898,12.427701916701206,5.819786971372682,,2f33f47e40fec795b2f202b37cd2e985e58c22d8.csv
1577,33.360282754564444,1.829184334734311e-13,-0.8738665065438127,0.0027053155022738183,,,,,,,,,,,,,,,,,b48118b59b2cea585239692322afe7b91fdadf83.csv
1088,79.14334667840532,9.799794233733093e-06,-0.6647054547450533,0.002435560001296234,,,,,,188.27728481330837,179.3395760542607,178.1566625037491,41.98474144447359,114.2054527942854,113.29489622317524,109.69882908060164,10.870431795037451,47.65717590582071,8.512183115069668,,f92cb1e0e153e9de1cb7fc10863661b54760c6ef.csv
1675,32.61988285408363,4.7943147153347284e-11,-0.8450082675766601,0.003279261477585861,,,,,,143.10090574890768,140.47729380653922,108.76840218121981,42.491844514151786,72.01725254187834,68.07015182454553,53.14872643728221,24.786299014678413,2.524453158721408,15.557642059766879,,6557b97169da6a777366f7db4209a08f56928478.csv
1934,77.22357811728828,2.273426454618992e-05,-0.6230481272287279,0.002672614215310109,,,,,,95.14739184421101,86.64018863835861,78.82692920349318,24.091167587180422,73.27206910305217,72.5645770363675,71.6679215380273,5.367214503553641,72.99033511028331,23.607351250619857,,2d320105f3cbdb98fee44302012fb65d58e8e1ab.csv
751,86.10470626667203,1.9242708450017947e-11,-0.8301567897375249,0.0012489611409334865,32.30494420357623,73.82229018138642,73.82229018138642,22.894924200211356,2.0,93.61725044337342,95.36565318769469,99.39379725161437,16.023673517297947,86.02533897213034,85.49064675263013,82.89646680883713,6.194454017209957,33.54318954525824,15.426571395698787,,04339797394436097dd741d37db43177f7522867.csv
2126,98.80524108386464,6.507066752637896e-07,-0.6949463751544074,0.001698802931534715,26.57149505826573,28.50639493084001,26.878172592288003,9.312070791230013,16.0,,,,,,,,,,,,ec2e209d97a91237a9279649a4f34a7213048315.csv
2091,54.08655813619739,5.844274563920754e-08,-0.7370600923899167,0.002750119929886038,64.11012637659928,97.39695875892848,105.16080838244194,27.97049631036726,33.0,115.9484471401471,102.61252339657281,103.60240514336027,35.951198701885964,52.655748137572616,51.745827649688394,51.68750981361424,6.68525987824567,43.94193562573045,25.38488344295157,,077acda66834d523204fd5199100542d576e9cc7.csv
2544,6.58361154086258,0.3596972055153821,-0.8445826844650269,0.09629248491122312,,,,,,233.27984655292465,185.02474557091315,204.58377707043178,112.39883776771521,98.87377091986151,86.37744295718785,88.00126868554544,33.54421088087054,6.277026852417675,7.942522237161502,,7bf1e402703f241df3ea8e2d5373c5c91e15100d.csv
1317,43.35280289840451,2.9590835179429817e-10,-0.8018647152461115,0.002752272392798663,41.00338084469191,93.39251076411028,93.39251076411028,15.50763557001659,2.0,121.09793298524376,121.85763865742396,102.70553792242214,17.48203307067455,63.002532528966,61.14584869523347,55.07355973597511,7.877399523384936,7.522468946202382,10.24924234699985,,7ed865f0931cb2fb4af85cea0b48d1666f16b65c.csv
1793,16.722017673005634,0.001981270713382153,-0.6628528194364807,0.016383490173335655,,,,,,377.8425173299161,418.5954760031629,443.3902466549907,92.89010907845095,15.13654515854492,1.0002667414536413e-06,1.0002667414536413e-06,26.217263533377295,15.995462248772782,96.13630529834333,,24ae6e381bb6164e567718bda2c5d09ad06c8d21.csv
1625,73.41555561544482,5.286349081572163e-07,-0.6861510650566758,0.002283340830858098,,,,,,186.0948315975298,186.0948315975298,163.8545216337274,31.452547982190858,104.1752321142809,104.1752321142809,98.4260281451158,8.130602226042527,0.399478173057383,0.8021637342789933,,2e05f968635f00c343349f976f2483dd7a39fe60.csv
1874,88.0231420157767,2.3957577424741306e-09,-0.77664099941952,0.0014755437301587615,12.526610314772606,187.5280243990072,189.66718616156479,22.99141134706302,3.0,254.4280594787222,254.615309840604,243.51244173666683,52.40907717406994,139.83262660731137,112.14094370614193,99.13296097621141,74.75871544586208,0.11501714287361901,10.555573230141844,,7e1a10eda9b75cf866f161c6c79ebba818254683.csv
934,66.46505957029476,9.313805023408231e-17,-0.9043957341268408,0.001108596245938121,,,,,,,,,,,,,,,,,99d61333b454a90b4dcc26a1bb79a9921c7a856e.csv
1987,95.40573255884115,0.0002097158996074193,-0.5419588677878547,0.002569909567344923,,,,,,,,,,,,,,,,,cf24d659f2cb42d5c5c7d54b65ed1d9d513253a9.csv
1255,61.614662217687055,2.4693583656044182e-06,-0.6747403073982947,0.002918550897187269,,,,,,,,,,,,,,,,,6060e9c597077b8ee1722a494817312dcf99fa39.csv
384,121.09317258923159,1.5029837299785308e-06,-0.6657209829367131,0.0014635709726109967,,,,,,159.71503753935266,156.40745932748442,149.8096508434182,12.786459216829886,148.5983170134025,145.65599067446573,155.62086054200537,27.273062153657907,82.4382496704728,55.78368069342906,,75cc907b6b784d076ea93e05c05a3dcad234a8aa.csv
332,152.79915891890786,6.565171688611454e-05,-0.6150397115334015,0.0014389178102958008,57.850646758944116,130.4727869939847,134.080404315044,38.628272247862874,14.0,190.94348532721955,170.5160983301342,180.73882878983386,57.992591891286985,146.33534265136643,135.20999126880395,133.53513670851507,35.14767340829422,31.614845234017434,11.110052829516013,,c1a27a869a0068979b166ed06b0b4f88d8640033.csv
2522,8.679858461901205,0.05229942796459697,-0.8069608992969467,0.042160124962806377,,,,,,446.79609051368533,343.4580881737785,277.10024946851064,348.9834113214471,127.63891901067916,111.93499669509731,100.84120304196449,77.67007162128962,1.859952601079191,4.223923055708449,,65fcc113cde8944806aa27f83e5aaba78d6ed2a7.csv
1706,40.58158012071009,0.001166594284424514,-0.6722479459048891,0.006396293111033436,,,,,,,,,,,,,,,,,d1fbced2c6befc6499e7473b00b7dad2e4c076cb.csv
757,93.82677551054523,3.648563317736971e-05,-0.7394582279418804,0.0020686828104015146,,,,,,164.07821883872168,148.44519573606644,202.955935990099,47.61280788111918,110.73549307196423,114.76542806670324,133.59343266340784,25.011857805712786,2.3559842303401806,7.947559928642061,,c33de7d94c00e44922b8a23738dce1ca0f050639.csv
700,123.63907137980715,2.1023338230795937e-06,-0.6919349646229908,0.0014264547650326388,78.84911853319389,123.25869463477257,133.46275351436117,33.7929984620738,20.0,125.81793075273642,122.44966550376121,156.4238541831024,21.516606419506687,115.17284320813087,110.80381805177325,109.33646006679349,11.801702713738122,52.2972749664799,30.39350583104629,,c86e837003ef15af43ef2770bb300f7d0ae0f0cb.csv
1570,114.05094815758788,5.0485135237237965e-06,-0.652533659300889,0.0016517256394973044,25.00046488918097,127.12945424002187,127.12945424002187,,1.0,162.2925432230729,131.99123869678183,140.71258752762665,72.0180262311656,128.4168578547784,118.55069833459484,118.55069833459484,29.310888283965976,9.277909632071529,9.378471418954852,,5d36d4dfe4e851fcd565d2ed6aed89f737c003d8.csv
1291,119.08421300974085,3.395835982835458e-08,-0.7520806949171943,0.0012097976352759493,,,,,,189.84216105617546,104.9276124872979,194.58366615554772,208.9956272223899,122.89369074378149,98.81676533208224,145.471104331951,76.68048673447913,6.606379340248947,19.119990856260053,,cb7cedad2482ecc96d0b94f356ba4f958b869df6.csv
2203,57.61519117912568,6.578106745665762e-09,-0.7694239832590756,0.002337375545712873,,,,,,,,,,,,,,,,,523641bcc3b787b29540dc4c1be6d8123ba8b2e4.csv
1399,79.37967205985169,3.8293305423806e-07,-0.7048676413527666,0.002056577480049434,,,,,,194.06004453513762,185.4457668525105,185.4457668525105,40.098758462183966,86.2828835403633,83.55901285706244,101.70650954594065,12.223135325055589,45.58260582903458,12.998914221113692,,870d403cd90731a8846b80af128565820da23f9f.csv
957,134.11287000181625,2.532265109740941e-05,-0.6137860362921265,0.0015558141026270702,1.7588420947157326,160.72958556417478,160.72958556417478,3.094004092584676,2.0,303.09206638176096,109.6328373243715,109.6328373243715,390.2172838646033,134.32280924882065,101.06644094636015,79.55671374106416,93.74210571890099,1.6172760913140163,21.9458016996942,,5e36d26ceeca4064cb5bbc9e54c1e34eb92a0051.csv
2245,68.5010993153979,0.011077928438737028,-0.5090074180330024,0.005263203468102523,35.47708670843706,86.75215928441875,88.87935986659421,36.686780172827156,5.0,197.90592091830396,202.87037182698685,163.0678940846641,58.855790294733815,79.2073558277323,77.83043092362799,88.51869702357023,9.025469302735848,16.07206080375733,11.643147858717978,,c80cd8373bd3784e9fbac815f3e375799168a9eb.csv
316,100.07791810957173,0.0011991515127109935,-0.546919644166866,0.0027925379353613807,,,,,,364.1504094307667,375.9782372269397,378.68241453633914,63.49804548282705,170.5821474425901,170.03268096872267,170.03268096872267,23.630306879705444,1.5138484564849772,2.113439048517561,,366497723d0b489000817ae41ca9e02e7deca985.csv
106,23.691567627674335,3.188523468698197e-20,-0.946252009122016,0.00234039005106163,,,,,,110.3226992983801,100.61063817643821,80.41851328913724,34.105746903962036,44.09358734411626,46.97449880777411,30.64250223490048,14.787326573411589,14.22212860923079,14.60147960363859,,d6bbd110a7f2b6bd493efe6ea2e85eab57c0a2ad.csv
2445,78.32789826068174,0.3724128568746965,-0.8337205081393733,0.008455688145743462,,,,,,162.47175319764662,145.60535921250724,155.78407245340907,60.75437444657897,22.916937875487548,18.750380028083555,22.59527946021294,17.238309199181447,10.75780167396064,59.81454118088874,,ffcdb0e87ee075def39b7e8e8f2c94185d9a3e09.csv
985,136.09109931973592,7.125782932605829e-07,-0.6998269022715247,0.0012330111817988767,,,,,,251.16931578396458,208.79863450018286,485.67275265050534,103.05905414737359,133.47778208770282,123.03259914163444,189.76853070875882,24.771295775603907,3.7189516539896834,3.244393834785696,,20776fd9c5eb0c7c487f6a5213681cd4c889d327.csv
18,110.22702255808701,1.6447687892735774e-08,-0.7564424252485816,0.0012725124104702235,,,,,,,,,,,,,,,,,abf53d7109550ddeb16f8e4ba5b3fbc3fd988236.csv
1643,95.78977951690761,0.0008078505788016156,-0.5334310377651057,0.0028389198622706053,,,,,,142.29368624237762,146.82204411508206,141.12534249854897,48.35966959834304,107.0693668220791,105.57166201991086,123.05595241086873,19.807201042251354,5.788964904384991,14.643756069107923,,1191277bfe353562ba1d85ae17fd0c88cbef2087.csv
662,27.1794871794856,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,22405c279eb40c6e5c430eaa37fcaa03fe146c92.csv
921,80.74025758907463,2.657736932637723e-07,-0.7050379865393109,0.0019948724066095537,19.985681179553268,91.95972021546419,94.13908474962875,7.599564313717279,4.0,92.86274553376707,93.34852562735708,101.6676280159203,9.844582587432065,85.40083916741749,82.51959978780813,91.48916851694858,5.544521718080953,11.653648231878096,5.355449114513637,,1ae2f0b5236f49c2c1fc06825e55bcdf6fabc454.csv
190,72.72963427668174,9.092172791131623e-10,-0.8073971183825841,0.0016745893846384866,,,,,,149.65473077935417,137.38447947409992,112.71481603794881,42.89467660824197,84.45261439729084,81.29975490734165,81.45065339593278,14.13891127573228,64.36737062452119,18.2362270936096,,f343f735cec872e793b333e25fa91fbc158e7902.csv
2042,60.47957181767169,9.726441483325186e-09,-0.8348363035595217,0.0020604729111604967,2.8141143187613977,148.33879599846873,148.33879599846873,,1.0,185.25423102282838,158.32936610304586,137.1655516261874,78.44549182227814,75.95293675146903,78.27482492514335,71.45890653114147,26.128814641776618,5.081086867641926,18.008020014144925,,28564e591529692e7f7b5580a1bd80c0a3a8d23a.csv
1801,108.77878119324718,0.0002413543676656773,-0.5974796663727532,0.0022159676511503547,36.624013954799004,138.81745017907198,148.6525517154286,17.015256809270035,11.0,365.6187400655191,404.95045159332875,199.00795848700707,195.77555589819417,170.79013997733438,195.9795524162207,95.53438538035752,73.74724661899353,5.102773660298407,6.494227822212288,,0ff492b745f66a3c18a69897655df92dc660a624.csv
341,62.82707184433501,1.3047936697886582e-08,-0.7598002745275755,0.002209428136128328,26.84884821384348,130.31906004954212,130.31906004954212,,1.0,109.19264000811954,98.88810559118618,68.45332956458834,44.16366417105971,41.67320875509027,42.81499711282005,39.90021699520471,7.860595032837318,75.10560562540996,74.09085154143659,,630ce9256d2ebf00652ffa4b51cf9026b88de4ac.csv
171,92.28806122100227,2.4677817492391865e-12,-0.8539670874353205,0.0010710208607354282,,,,,,250.76050498487933,274.3719583162327,186.55280013411038,100.02471501596378,110.35816995511334,117.18233769994805,107.4935127518768,44.09646953826748,3.202704154657875,32.85090461544473,,580859a5bb39756ad8028df79427a44bee613551.csv
202,92.72050938410884,1.4609253271600695e-15,-0.9127169226711342,0.0008046874218768622,,,,,,,,,,,,,,,,,5826a9ca247bb7ca74e67be80df06aeacd9c8c53.csv
97,64.68171488692433,1.950353768723812e-10,-0.8006482937008171,0.0018292418203713664,,,,,,126.01045144275933,125.68742321578225,113.30437237933937,28.635270889165053,93.03490360239827,92.51122357200023,99.74173149712848,8.001397280862172,20.718693977941463,17.959018126962487,,ce2bba4242e55296d263ed4a4153f1d40b503177.csv
712,52.55720030729275,1.693140114540114e-14,-0.8944407286629605,0.0015638822539644106,,,,,,113.06004919697973,109.45648561723817,109.23408112185327,11.45919206438964,54.83770620412052,54.37839296168545,52.30245849308296,3.0484727932879996,14.725484093334092,5.453798111143028,,4d279410a1815fdbdcbde99fe67544f8c32ef96d.csv
1040,73.81629589018432,2.0759333416795145e-05,-0.6064050281855168,0.002808712327644857,,,,,,251.12070071421718,238.94420727006298,238.94420727006298,56.36995427708865,71.54679183941309,79.57047446392438,79.57047446392438,42.59817400977494,0.6390086906537198,9.524752363732864,,e66b6226df3be2e24599138e4a3a2e7ea611a767.csv
2320,96.50479712835771,0.0004483073313027759,-0.6968211204175129,0.0024469240772844987,63.94241342216001,142.31436235349997,133.52732932760372,51.12622050465011,8.0,201.29156519391796,198.4291900115041,242.79538665315332,27.365226658798782,107.59838314706761,108.95124602862853,110.09950544421793,12.205593322793254,41.375239776604865,17.226260317808222,,3b8d341625dbe28687b5eaa0d735194949ceb51c.csv
2547,27.733899370355978,0.1088508590587891,-0.8911491409412109,0.012980830955352891,,,,,,295.5411789656152,207.98764019916234,206.52888552957447,214.4719175761858,129.47060858962752,99.94985727404418,97.46448545380319,62.1409844556137,2.20631782155203,4.497166840560271,,71e84c815689a89f1fc2aaac27cfefb28d418c8b.csv
1850,98.83548948392632,7.437079894997448e-08,-0.7533121755103955,0.001493074765078318,34.30241143066872,68.17704824055163,68.17704824055163,,1.0,206.2441133283581,230.35911179709717,123.12980176922132,84.94997535383303,129.5034227859093,132.61732508191864,130.23475985844132,27.38188372481222,23.360996101698415,18.199547916618513,,f2069139b9c202e2579d7dab30869dd707eae2b3.csv
1926,108.34714857079122,0.001135811787835654,-0.5342475527129099,0.002581607865368676,33.45581058260885,113.57360879887574,115.70735826835167,19.32158692244822,12.0,111.75563153346778,113.50133258438204,113.66978159885632,10.76235873282341,78.17429065341642,79.83767609984754,80.13654079422268,6.061346801727949,22.918278391997944,8.971171370377098,,13bf70af3df4d54a27bdb02691ba9ae645aeef4b.csv
1170,133.2364606773248,5.411230775943242e-05,-0.6353634847675894,0.0016125637715183796,41.74706460607176,136.81303254793238,136.81303254793238,31.434970805363648,2.0,348.7282254253172,237.08275277567196,222.4919476377638,210.65021589946767,269.3294351417345,233.80591369376947,191.54079002058185,110.60368452805044,23.800090503170388,20.84408255908211,,572e846c266a32a3ccf204591d030949516a7f70.csv
890,86.26572515924443,3.9117988334805687e-10,-0.8364570467675744,0.0013221094635237198,,,,,,226.99882546519203,183.68819446414682,188.23837411967597,119.7026727762217,126.6720123989057,103.62780169036608,101.71084535789295,63.964815442080486,16.53804036373373,14.653740989048439,,e5540e38bdc052315b2de993d69e6e2710580c7a.csv
1712,114.80114680280643,8.409187556394361e-08,-0.7377255553716539,0.001310468739445356,25.21109992566943,21.79255642190625,21.79255642190625,,1.0,281.3014765868266,287.29419949087287,93.88751647904763,156.1419793596947,139.06508517992796,150.51160550629118,100.72601836521885,25.764474926926667,1.157239583818972,19.827728459570228,,e672538839d54ba266b5067b0bfbcbfa2923cb4c.csv
2612,180.64691802656313,4.634981666097147e-06,-0.6894503813180459,0.0010123896069696584,,,,,,,,,,,,,,,,,4493a9c7b43c103eb62061a14be1714e29e7a910.csv
1061,53.35077853951549,1.0261969419608449e-15,-0.9054051789840322,0.0014257776956800585,,,,,,,,,,,,,,,,,d3ba356cb0c9a85434d5116d77ae227f913ec965.csv
339,37.11436723843642,4.2450684497189596e-05,-0.6001848214999566,0.005824998864637236,26.051487191536054,59.454170761673716,57.99796928957944,7.507112018641012,11.0,70.54688145640532,65.38739664282605,74.58486137207693,15.537054284616998,52.23352145092023,51.87239249417009,47.79203241726442,5.833953972910821,45.531575754425944,19.93053185520543,,845238bc916eb85ebe3619c064af003d5d8b7bdb.csv
1062,92.5434660350691,1.862308855973958e-16,-0.9138744312309726,0.0007787511224921687,,,,,,335.7125236075165,266.62807343738115,266.62807343738115,192.73405357600979,77.0224106021653,1.0001305208037448e-06,1.0000000000001044e-06,133.82124513808174,8.203000589154403,74.39634137438283,,2605b0e6ac7ef63e64edefba8b9f462054113184.csv
